"TimeCreated","Component","ErrorType","ProcessorApicId","Message"
"2026-02-14 22:03:28","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-14 22:07:03","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2026-02-14 23:17:26","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-15 00:04:42","Processor Core","Translation Lookaside Buffer Error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Translation Lookaside Buffer Error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-16 01:07:42","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-16 14:23:00","Processor Core","Translation Lookaside Buffer Error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Translation Lookaside Buffer Error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-16 14:23:00","Processor Core","Translation Lookaside Buffer Error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Translation Lookaside Buffer Error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-16 15:07:42","Processor Core","Translation Lookaside Buffer Error","9","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Translation Lookaside Buffer Error Processor APIC ID: 9  The details view of this entry contains further information."
"2026-02-16 15:31:10","Processor Core","Translation Lookaside Buffer Error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Translation Lookaside Buffer Error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-16 16:23:08","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2026-02-16 17:22:15","Processor Core","Translation Lookaside Buffer Error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Translation Lookaside Buffer Error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-16 19:56:00","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-16 20:00:14","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-16 20:02:25","Processor Core","Translation Lookaside Buffer Error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Translation Lookaside Buffer Error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-16 23:14:21","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-17 00:30:42","Processor Core","Translation Lookaside Buffer Error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Translation Lookaside Buffer Error Processor APIC ID: 0  The details view of this entry contains further information."
"2026-02-17 05:42:17","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-17 23:47:09","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-18 00:53:23","Processor Core","Translation Lookaside Buffer Error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Translation Lookaside Buffer Error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-18 18:37:46","Processor Core","Translation Lookaside Buffer Error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Translation Lookaside Buffer Error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-18 18:37:52","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-18 21:07:38","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-18 21:07:53","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-18 22:03:40","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-18 22:05:44","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-18 22:08:38","Processor Core","Internal parity error","9","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 9  The details view of this entry contains further information."
"2026-02-18 22:12:06","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-18 22:13:47","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-19 01:07:48","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-19 23:01:27","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-20 04:09:43","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-20 04:09:45","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-20 04:09:46","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-20 04:09:46","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-20 04:09:46","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-20 05:03:42","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-20 05:19:37","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-20 05:25:27","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-20 17:25:31","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-20 18:53:46","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-20 19:33:48","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-20 20:28:00","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-20 20:28:00","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-21 02:38:35","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2026-02-21 04:17:15","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-21 05:07:20","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-21 18:52:53","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-21 18:53:05","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 01:53:07","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 02:08:41","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 02:12:50","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 02:14:14","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2026-02-23 02:14:49","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 04:06:47","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 04:22:15","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2026-02-23 05:45:49","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2026-02-23 06:17:00","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 06:17:00","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 06:20:58","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 06:22:41","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 06:34:53","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 07:03:23","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2026-02-23 16:47:07","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 18:02:52","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 18:36:45","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 19:47:43","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2026-02-23 20:29:01","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 20:30:38","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2026-02-23 20:38:26","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2026-02-23 20:50:38","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 20:51:00","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 20:51:00","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 21:12:58","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 21:15:05","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 21:20:45","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 22:26:44","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 22:28:40","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 22:43:05","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 23:01:54","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2026-02-23 23:31:06","Processor Core","Translation Lookaside Buffer Error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Translation Lookaside Buffer Error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 23:34:56","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 23:40:46","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-23 23:44:57","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-24 00:33:00","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-24 01:22:18","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2026-02-24 01:38:46","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-24 01:50:07","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-24 01:50:10","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-24 04:40:06","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-24 06:13:58","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-24 06:16:00","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-24 06:16:00","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-24 06:53:22","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2026-02-24 09:19:59","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-24 09:22:02","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-24 09:26:07","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-25 18:24:11","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-25 18:27:57","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-25 18:27:57","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-25 18:35:56","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-25 18:36:15","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-25 19:26:14","Processor Core","Translation Lookaside Buffer Error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Translation Lookaside Buffer Error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-25 19:29:58","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-25 19:30:19","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-25 21:02:08","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-25 22:47:15","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2026-02-25 22:54:11","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-26 01:42:04","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-26 02:26:03","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-26 02:28:29","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2026-02-26 02:52:50","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2026-02-26 03:04:04","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2026-02-26 04:28:20","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-26 04:33:42","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2026-02-26 04:33:42","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2026-02-26 07:55:25","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2026-02-26 08:20:35","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-26 08:20:35","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-27 18:32:27","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-27 18:34:29","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-27 18:35:48","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2026-02-27 19:38:22","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-27 20:15:47","Processor Core","Translation Lookaside Buffer Error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Translation Lookaside Buffer Error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-27 21:06:55","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-27 21:14:12","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2026-02-27 21:14:47","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-27 21:37:05","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-27 21:47:28","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-27 22:15:00","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-27 22:17:17","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-27 22:19:14","Processor Core","Translation Lookaside Buffer Error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Translation Lookaside Buffer Error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-27 22:21:23","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
